Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:15880:1070,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Clostridium nitritogenes,FS10000603:2:BPC29607-1927:1:1101:4260:1080,LC480784.1,97.368,152,2,1,1,150,333,484,6.78e-65,257
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13130:1080,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:5860:1100,CP003703.1,98.684,152,1,1,1,151,51139,51290,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:6080:1100,MK789910.1,98.675,151,2,0,1,151,329,479,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:10430:1100,CP003703.1,98.675,151,2,0,1,151,51139,51289,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11670:1100,MK608707.1,99.270,137,1,0,14,150,178,314,4.08e-62,248
Acinetobacter ursingii,FS10000603:2:BPC29607-1927:1:1101:3390:1110,LT978406.1,100.000,150,0,0,1,150,276,425,5.20e-71,278
Prevotella timonensis,FS10000603:2:BPC29607-1927:1:1101:5130:1110,KF007179.1,99.338,151,1,0,1,151,275,425,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7610:1110,MK789925.1,98.675,151,2,0,1,151,327,477,3.16e-68,268
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8010:1110,MN383091.1,99.333,150,1,0,1,150,331,480,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11800:1110,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:14330:1110,MK465362.1,98.013,151,3,0,1,151,295,445,1.47e-66,263
Robinsoniella peoriensis,FS10000603:2:BPC29607-1927:1:1101:2270:1120,MH719745.1,96.667,150,4,1,1,150,319,467,4.08e-62,248
Massilia sp.,FS10000603:2:BPC29607-1927:1:1101:4500:1120,LC495775.1,97.973,148,3,0,1,148,257,404,6.66e-65,257
Acinetobacter sp.,FS10000603:2:BPC29607-1927:1:1101:5150:1120,MK954114.1,99.333,150,1,0,1,150,328,477,2.42e-69,272
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:8050:1120,MN384456.1,99.338,151,1,0,1,151,351,501,6.79e-70,274
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:8060:1120,MN383050.1,99.338,151,1,0,1,151,256,406,6.79e-70,274
Haemophilus haemolyticus,FS10000603:2:BPC29607-1927:1:1101:11080:1120,MK024234.1,98.675,151,2,0,1,151,217,367,3.16e-68,268
Corynebacterium sp.,FS10000603:2:BPC29607-1927:1:1101:15870:1120,MN262193.1,99.333,150,1,0,1,150,284,433,2.42e-69,272
Anaerococcus sp. Marseille-P2143,FS10000603:2:BPC29607-1927:1:1101:4000:1130,LN898272.1,99.338,151,1,0,1,151,347,497,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4360:1130,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Neisseria sp. oral taxon 014 str. F0314,FS10000603:2:BPC29607-1927:1:1101:10050:1130,CP040504.1,98.675,151,2,0,1,151,819156,819006,3.16e-68,268
Neisseria sp. oral taxon 014 str. F0314,FS10000603:2:BPC29607-1927:1:1101:10050:1130,CP040504.1,98.675,151,2,0,1,151,1649167,1649317,3.16e-68,268
Neisseria sp. oral taxon 014 str. F0314,FS10000603:2:BPC29607-1927:1:1101:10050:1130,CP040504.1,98.675,151,2,0,1,151,1737613,1737763,3.16e-68,268
Neisseria sp. oral taxon 014 str. F0314,FS10000603:2:BPC29607-1927:1:1101:10050:1130,CP040504.1,98.675,151,2,0,1,151,2117506,2117656,3.16e-68,268
bacterium,FS10000603:2:BPC29607-1927:1:1101:11650:1130,MH151243.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3930:1140,LR134484.1,97.351,151,4,0,1,151,7883,8033,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3930:1140,LR134484.1,97.351,151,4,0,1,151,224035,224185,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3930:1140,LR134484.1,97.351,151,4,0,1,151,732706,732856,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3930:1140,LR134484.1,97.351,151,4,0,1,151,1592602,1592452,6.83e-65,257
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4440:1140,LR594987.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5340:1140,LR594987.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5820:1140,LR595600.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:6150:1140,LC489057.1,99.338,151,1,0,1,151,303,453,6.79e-70,274
bacterium,FS10000603:2:BPC29607-1927:1:1101:10930:1140,MN385771.1,98.675,151,2,0,1,151,251,401,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11470:1140,MK335904.1,97.351,151,4,0,1,151,9,159,6.83e-65,257
Acinetobacter bouvetii,FS10000603:2:BPC29607-1927:1:1101:11600:1140,MN208160.1,99.333,150,1,0,1,150,299,448,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4120:1150,LR595680.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:7510:1150,MG948624.1,98.675,151,2,0,1,151,280,430,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:7910:1150,MK588844.1,96.711,152,4,1,1,151,11,162,3.18e-63,252
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2520:1160,LR595600.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Rothia sp.,FS10000603:2:BPC29607-1927:1:1101:3670:1160,MN093748.1,98.667,150,2,0,1,150,132,281,1.13e-67,267
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:3850:1160,MF765738.1,99.342,152,0,1,1,151,308,459,6.79e-70,274
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3890:1160,LR134484.1,97.351,151,4,0,1,151,7883,8033,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3890:1160,LR134484.1,97.351,151,4,0,1,151,224035,224185,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3890:1160,LR134484.1,97.351,151,4,0,1,151,732706,732856,6.83e-65,257
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:3890:1160,LR134484.1,97.351,151,4,0,1,151,1592602,1592452,6.83e-65,257
Bradyrhizobium elkanii,FS10000603:2:BPC29607-1927:1:1101:3930:1160,MK480228.1,98.675,151,2,0,1,151,245,395,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4770:1160,LR595016.1,99.338,151,1,0,1,151,1,151,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:6180:1160,MK789910.1,99.333,150,1,0,1,150,329,478,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8190:1160,LR595265.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:14160:1160,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:8090:1170,MN384456.1,99.338,151,1,0,1,151,351,501,6.79e-70,274
Streptococcus pseudopneumoniae,FS10000603:2:BPC29607-1927:1:1101:11950:1170,MF464536.1,98.658,149,2,0,1,149,284,432,4.02e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15740:1170,MK646502.1,99.329,149,1,0,1,149,318,466,8.63e-69,270
Acinetobacter gyllenbergii,FS10000603:2:BPC29607-1927:1:1101:2700:1180,JQ246911.1,98.667,150,2,0,1,150,7,156,1.13e-67,267
Pseudomonas putida,FS10000603:2:BPC29607-1927:1:1101:11610:1180,MG846038.1,99.338,151,1,0,1,151,1,151,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15720:1180,MK789925.1,98.667,150,2,0,1,150,327,476,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:2480:1190,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15180:1190,MF440247.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:9370:1200,MK465362.1,98.675,151,2,0,1,151,295,445,3.16e-68,268
Corynebacterium pilbarense,FS10000603:2:BPC29607-1927:1:1101:13440:1200,MK696498.1,99.333,150,1,0,1,150,230,379,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3800:1210,LR594890.1,99.333,150,0,1,1,149,1,150,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:9650:1210,MK789922.1,98.675,151,2,0,1,151,327,477,3.16e-68,268
Actinomyces sp. oral taxon 414,FS10000603:2:BPC29607-1927:1:1101:11330:1210,CP012590.1,97.351,151,4,0,1,151,804121,804271,6.83e-65,257
Actinomyces sp. oral taxon 414,FS10000603:2:BPC29607-1927:1:1101:11330:1210,CP012590.1,97.351,151,4,0,1,151,1918891,1918741,6.83e-65,257
Actinomyces sp. oral taxon 414,FS10000603:2:BPC29607-1927:1:1101:11330:1210,CP012590.1,97.351,151,4,0,1,151,2805788,2805638,6.83e-65,257
Capnocytophaga sp. oral taxon 329,FS10000603:2:BPC29607-1927:1:1101:12630:1210,GU410271.1,98.675,151,2,0,1,151,296,446,3.16e-68,268
Streptococcus intermedius,FS10000603:2:BPC29607-1927:1:1101:3550:1220,MK330574.1,99.338,151,1,0,1,151,328,478,6.79e-70,274
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:7790:1220,MF439791.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:12880:1220,MF439394.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
bacterium YC-ZSS-LKJ189,FS10000603:2:BPC29607-1927:1:1101:15500:1220,KP174604.1,94.040,151,7,2,1,150,344,493,5.31e-56,228
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:2890:1230,MN383050.1,98.013,151,3,0,1,151,256,406,1.47e-66,263
Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:4300:1230,AB811358.1,99.329,149,1,0,1,149,9,157,8.78e-69,270
Rahnella aquatilis,FS10000603:2:BPC29607-1927:1:1101:13300:1230,LT628222.1,97.333,150,4,0,1,150,46,195,2.44e-64,255
Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4100:1240,MK465362.1,98.675,151,2,0,1,151,295,445,3.16e-68,268
Salmonella enterica subsp. enterica serovar Typhimurium,FS10000603:2:BPC29607-1927:1:1101:13340:1240,MH346262.1,98.013,151,3,0,1,151,345,495,4.08e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15850:1240,LR595680.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Prevotella melaninogenica,FS10000603:2:BPC29607-1927:1:1101:3110:1250,LT696793.1,98.013,151,2,1,1,150,321,471,5.24e-66,261
Leptotrichia wadei,FS10000603:2:BPC29607-1927:1:1101:4900:1250,AP019841.1,100.000,140,0,0,12,151,218816,218955,1.90e-65,259
Leptotrichia wadei,FS10000603:2:BPC29607-1927:1:1101:4900:1250,AP019841.1,100.000,140,0,0,12,151,1759285,1759146,1.90e-65,259
Leptotrichia wadei,FS10000603:2:BPC29607-1927:1:1101:4900:1250,AP019841.1,100.000,140,0,0,12,151,2250240,2250101,1.90e-65,259
Leptotrichia wadei,FS10000603:2:BPC29607-1927:1:1101:4900:1250,AP019841.1,100.000,140,0,0,12,151,2291337,2291198,1.90e-65,259
Leptotrichia wadei,FS10000603:2:BPC29607-1927:1:1101:4900:1250,AP019841.1,100.000,140,0,0,12,151,2300460,2300321,1.90e-65,259
uncultured Sphingomonas sp.,FS10000603:2:BPC29607-1927:1:1101:12740:1250,MN383144.1,100.000,150,0,0,1,150,93,242,5.20e-71,278
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:4180:1260,CP027242.1,100.000,151,0,0,1,151,523592,523442,1.46e-71,279
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:4180:1260,CP027242.1,100.000,151,0,0,1,151,679699,679549,1.46e-71,279
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:4180:1260,CP027242.1,100.000,151,0,0,1,151,1043916,1044066,1.46e-71,279
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:4180:1260,CP027242.1,100.000,151,0,0,1,151,1571066,1571216,1.46e-71,279
Dermacoccus abyssi,FS10000603:2:BPC29607-1927:1:1101:5500:1270,CP043031.1,99.333,150,1,0,1,150,1662543,1662394,2.42e-69,272
Dermacoccus abyssi,FS10000603:2:BPC29607-1927:1:1101:5500:1270,CP043031.1,99.333,150,1,0,1,150,2217483,2217334,2.42e-69,272
Dermacoccus abyssi,FS10000603:2:BPC29607-1927:1:1101:5500:1270,CP043031.1,99.333,150,1,0,1,150,2709480,2709331,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8530:1270,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1730:1280,LR595680.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Anaerococcus sp. Marseille-P2143,FS10000603:2:BPC29607-1927:1:1101:1990:1280,LN898272.1,96.667,150,5,0,1,150,347,496,1.13e-62,250
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:7090:1280,MN383091.1,99.333,150,1,0,1,150,331,480,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11910:1280,MK789895.1,99.329,149,1,0,1,149,328,476,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:12830:1280,MK789922.1,99.338,151,1,0,1,151,327,477,6.79e-70,274
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:6820:1290,MN094056.1,99.338,151,1,0,1,151,2,152,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8390:1290,LR594895.1,99.338,151,1,0,1,151,1,151,6.79e-70,274
Micrococcus luteus,FS10000603:2:BPC29607-1927:1:1101:3080:1300,MN094012.1,98.667,150,2,0,1,150,2,151,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:6880:1300,MK608707.1,100.000,140,0,0,12,151,176,315,1.90e-65,259
Fusobacterium nucleatum subsp. polymorphum,FS10000603:2:BPC29607-1927:1:1101:1930:1310,MK788222.1,98.667,150,2,0,1,150,299,448,1.13e-67,267
Anaerococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4850:1310,MK424034.1,99.338,151,1,0,1,151,302,452,6.79e-70,274
bacterium YC-ZSS-LKJ189,FS10000603:2:BPC29607-1927:1:1101:1720:1320,KP174604.1,92.715,151,8,3,1,149,344,493,4.10e-52,215
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:5680:1320,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
Pseudomonas putida,FS10000603:2:BPC29607-1927:1:1101:6230:1320,MN393916.1,100.000,151,0,0,1,151,242,392,1.46e-71,279
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:4000:1330,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:4010:1330,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5560:1330,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:5710:1330,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:6330:1330,LR594987.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:14820:1330,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:6590:1340,MK588844.1,98.675,151,2,0,1,151,11,161,3.16e-68,268
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:6810:1340,MK465376.1,98.675,151,2,0,1,151,273,423,3.16e-68,268
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:10880:1340,MN383091.1,98.667,150,2,0,1,150,331,480,1.13e-67,267
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:12000:1340,MN383091.1,99.333,150,1,0,1,150,331,480,2.42e-69,272
Anaerococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4840:1350,MK424034.1,99.338,151,1,0,1,151,302,452,6.79e-70,274
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:5340:1350,NC_044477.1,99.329,149,1,0,1,149,100520,100668,8.63e-69,270
Petrocodon jingxiensis,FS10000603:2:BPC29607-1927:1:1101:5340:1350,NC_044477.1,99.329,149,1,0,1,149,136691,136543,8.63e-69,270
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:7140:1350,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:8490:1350,LR134484.1,98.026,152,2,1,1,151,7883,8034,1.47e-66,263
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:8490:1350,LR134484.1,98.026,152,2,1,1,151,224035,224186,1.47e-66,263
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:8490:1350,LR134484.1,98.026,152,2,1,1,151,732706,732857,1.47e-66,263
Gemella haemolysans,FS10000603:2:BPC29607-1927:1:1101:8490:1350,LR134484.1,98.026,152,2,1,1,151,1592602,1592451,1.47e-66,263
bacterium,FS10000603:2:BPC29607-1927:1:1101:10290:1350,HM672775.1,98.639,147,1,1,1,147,295,440,1.84e-65,259
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:12940:1350,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Streptococcus intermedius,FS10000603:2:BPC29607-1927:1:1101:1680:1360,MK330574.1,99.329,149,1,0,1,149,328,476,8.63e-69,270
Gemella morbillorum,FS10000603:2:BPC29607-1927:1:1101:2090:1360,AB775577.1,97.351,151,4,0,1,151,261,411,6.83e-65,257
Streptococcus sp.,FS10000603:2:BPC29607-1927:1:1101:8400:1370,MN095270.1,98.658,149,2,0,1,149,320,468,4.02e-67,265
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:9870:1380,MK465376.1,98.675,151,1,1,1,150,273,423,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11840:1380,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
TM7 phylum sp. oral taxon 957,FS10000603:2:BPC29607-1927:1:1101:13080:1380,CP040004.1,98.000,150,3,0,1,150,125378,125527,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13700:1380,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Fusobacterium nucleatum subsp. polymorphum,FS10000603:2:BPC29607-1927:1:1101:1890:1390,MK788222.1,98.675,151,2,0,1,151,299,449,3.16e-68,268
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:7170:1390,CP027242.1,98.000,150,3,0,1,150,523592,523443,5.24e-66,261
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:7170:1390,CP027242.1,98.000,150,3,0,1,150,679699,679550,5.24e-66,261
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:7170:1390,CP027242.1,98.000,150,3,0,1,150,1043916,1044065,5.24e-66,261
Peptostreptococcaceae bacterium oral taxon 929,FS10000603:2:BPC29607-1927:1:1101:7170:1390,CP027242.1,98.000,150,3,0,1,150,1571066,1571215,5.24e-66,261
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:10010:1390,MN383050.1,99.338,151,1,0,1,151,256,406,6.79e-70,274
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:10020:1390,MN383050.1,99.338,151,1,0,1,151,256,406,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:11880:1390,LR594987.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2050:1400,MK789922.1,100.000,150,0,0,1,150,327,476,5.20e-71,278
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:3680:1400,MF439791.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4160:1400,MK647444.1,98.649,148,2,0,1,148,304,451,1.43e-66,263
Pseudomonas putida,FS10000603:2:BPC29607-1927:1:1101:6730:1400,MN393916.1,100.000,151,0,0,1,151,242,392,1.46e-71,279
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3320:1410,JQ466233.2,99.338,151,1,0,1,151,310,460,6.79e-70,274
Porphyromonas uenonis,FS10000603:2:BPC29607-1927:1:1101:4450:1410,KU726660.1,98.675,151,2,0,1,151,282,432,3.16e-68,268
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:5660:1410,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:5670:1410,MK588844.1,97.351,151,4,0,1,151,11,161,6.83e-65,257
Rothia sp.,FS10000603:2:BPC29607-1927:1:1101:2140:1420,MN093748.1,99.333,150,1,0,1,150,132,281,2.42e-69,272
